70.1,32.1,38.4338681316708,9.27566391640733e-24,0.0745705778064757,0.148984898613018,0.22309740339395,0.29674823109358,0.369769019158999,0.44206938068916,0.513445079683071,0.58376966501533,0.652954703578122,0.720785778738136,0.78722249234475,0.852108209166133,0.915262372351564,0.976772721730877,1.03621473372704,1.09389763149413,1.14941373782722,1.20276385044772,1.25409931749237,1.30290227085294,1.34958118008778,1.39396130101831,1.43561715492206,1.4751504559337,1.51221492259526,1.54644243056543,1.57857925791455,1.60818626727515,1.63486329502408,1.65955136016962,1.68175320952497,1.70091145159641,1.71827984726653,1.73331634574498,1.74510538919378,1.75558092436664,1.76401989611302,1.76833497305867,1.77015108530286,1.77140494311125,1.7719183941222,1.76993552812629,1.76438557205963,1.7572583482057,1.74924974132734,1.73858836149547,1.72624151123502,1.71286949832959,1.69750596977725,1.68064171846373,1.66275699275842,1.64328674627709,1.62255640090887,1.60093701001402,1.57806194746891,1.5542090546308,1.52965655773168,1.50415512643376,1.47799830875482,1.45135548272154,1.42409305137803,1.39654649357478,1.36871372086406,1.34067431386435,1.312712508872,1.28474226732922,1.2570794577572,1.22974158847102,1.20292832142784,1.17680278362385,1.15148208642702,1.12718055839293,1.10404843663824,1.08224269318569,1.06200510207419,1.04346621025532,1.02683024586797,1.01228429809189,1.00000000011313,-4.79518988071174,-4.7934778931176,-4.78840439386128,-4.77993008144569,-4.76813046887119,-4.75306186428477,-4.73459429802007,-4.7129835453499,-4.68818413994619,-4.66022809805905,-4.62928172743362,-4.5953347688578,-4.55848099723483,-4.51893973149586,-4.4765328099869,-4.4317447973043,-4.3842576941562,-4.33447656324902,-4.28246988778855,-4.22813581099232,-4.17195026762945,-4.11371055697254,-4.05359376792994,-3.99197177137568,-3.92860069778522,-3.86374605266887,-3.79771256507586,-3.73027525971746,-3.66170048895575,-3.5922656035781,-3.52177186381812,-3.45044552393928,-3.37855495116692,-3.30593620704319,-3.2327521573141,-3.15925818255813,-3.08534519632692,-3.01109916873447,-2.9367460420596,-2.86225100946871,-2.78762204480727,-2.71304072860001,-2.63854406526859,-2.56408194940173,-2.48978830239132,-2.4157307649563,-2.3418495195547,-2.26822561909441,-2.19492170062164,-2.12189839906363,-2.04918802719953,-1.97682710748949,-1.90480463527801,-1.8331140651227,-1.76175806777903,-1.69074983283817,-1.62005052012218,-1.54963361593826,-1.47952783764864,-1.40965960422404,-1.33999464295146,-1.27055661606867,-1.20123191965192,-1.1320257438726,-1.062900224706,-0.993743911516149,-0.924590338960715,-0.855316972700345,-0.785908630585302,-0.716302591683474,-0.646430914582282,-0.576267049128637,-0.50574134188457,-0.434831153549542,-0.363487747473331,-0.291700627261675,-0.219449477821769,-0.146733543705041,-0.0735742314120209,0
70.1,32.2,38.2481214745587,-1.16635257868356e-23,0.0747670740093393,0.149376783771091,0.223682542238127,0.297523365468243,0.370729717005974,0.44321060338215,0.514760387824008,0.585251787907175,0.654595835839417,0.722576692617518,0.789153820560692,0.85416961843503,0.917442428433015,0.979060852723666,1.03859750753658,1.09636420488347,1.15195051034999,1.20535761038479,1.25673833989388,1.30557119591066,1.35226834309724,1.39665397338332,1.43829960322199,1.47781249682106,1.51484370425072,1.54902241483604,1.58110224991039,1.61064006856013,1.63723240504698,1.66183068233753,1.68393187462799,1.70297280136149,1.72022463159261,1.73513561940144,1.74677697150937,1.75713181819853,1.76544100960711,1.76954471965151,1.7711154699476,1.77218580126183,1.77261976065208,1.7705611032011,1.7648111953448,1.75745096629659,1.74924641618896,1.73840762514625,1.72588561681567,1.71233148179183,1.69679122321,1.67975359368141,1.66169605037836,1.64205857826646,1.62116637584158,1.59938967177347,1.57636459070857,1.55236947479362,1.52768276583863,1.50205681106609,1.47578625423334,1.44904127547212,1.42168939905965,1.39406810492078,1.36617577784611,1.33809370629023,1.31010868064734,1.28213431181261,1.2544905665644,1.22719469429308,1.20044960168351,1.17442005361709,1.14922475445587,1.12508050698074,1.1021393591341,1.08055858626562,1.06058370174759,1.04234418936028,1.02604500357964,1.01187355172647,1.00000000011053,-4.8105030432127,-4.80878273457153,-4.80368459672771,-4.79516919940164,-4.78331252546416,-4.76817129884476,-4.74961509846991,-4.72790115546233,-4.70298402930356,-4.67489616933348,-4.64380498593369,-4.60970050012391,-4.57267727416222,-4.53295604232953,-4.49035815656554,-4.44537085362683,-4.39767502728524,-4.34767799163043,-4.29544895067118,-4.24088593027812,-4.18446737117132,-4.125990055168,-4.06563214039143,-4.00376743165392,-3.94015135940238,-3.87505075353732,-3.80877185592179,-3.74108907762879,-3.67226993111655,-3.60259300086748,-3.531859065953,-3.46029520020377,-3.38817075637144,-3.31532149709811,-3.24191070983668,-3.16819445164611,-3.09406357294627,-3.01960410925133,-2.94504228937517,-2.87034343717531,-2.79551539701678,-2.72073961300121,-2.64605319938509,-2.5714060046757,-2.49693139497378,-2.42269685387114,-2.34864281472488,-2.27484941134323,-2.20137872321949,-2.12819195954207,-2.05532025755204,-1.98279916883966,-1.91061849350748,-1.83877033800584,-1.76725608688718,-1.69608984614929,-1.62523124861736,-1.5546524041808,-1.48438291105638,-1.41434742377096,-1.34451059774411,-1.27489662346948,-1.20538999509871,-1.13599561994056,-1.06667531439189,-0.997316290574526,-0.927952106733411,-0.85845973740454,-0.788823344892493,-0.718980602240678,-0.64886329310001,-0.578445413262814,-0.507657937422271,-0.436479359948319,-0.364861863406155,-0.292797491422056,-0.220267461741507,-0.14727376837886,-0.0738407836446761,0
70.1,32.3,38.0603845841651,-4.12770721887134e-24,0.0749670559148478,0.149775610675609,0.224278021716594,0.298312152242066,0.371707260636748,0.444371731020809,0.516098488813462,0.586759398622631,0.656264944876848,0.724397828681903,0.791117371163296,0.8562649801824,0.91965786930143,0.981385529327434,1.04101763882503,1.09886867553589,1.15452537113679,1.20798931674132,1.25941487965255,1.30827681709868,1.35499110528047,1.39938083994555,1.4410144427703,1.48050490804517,1.51750052849588,1.55162772215994,1.58364770547491,1.61311318593955,1.63961728170403,1.66412221245938,1.68611893110966,1.70503824188834,1.72216951405017,1.73695075789601,1.74843936455553,1.75867165366421,1.76684829684122,1.77072981842556,1.77204466171072,1.77292772116178,1.77328174075816,1.77114493491117,1.76518902027251,1.7575892702737,1.74918376924749,1.73816249838626,1.7254602723325,1.71171912438781,1.69599737968901,1.67878175129755,1.66054692145636,1.64073794443143,1.61967981870716,1.59774196735428,1.57456328926011,1.55042267065498,1.52559880259336,1.49984571519496,1.47345922074383,1.44661033855559,1.41916771285128,1.39147094795341,1.36351888686471,1.3353945875018,1.30738753327471,1.27941090057981,1.25178897941742,1.22453868387851,1.19786631892077,1.17193832557206,1.14687503514146,1.12289580025808,1.10015452578218,1.07880868103531,1.05910771484333,1.04117984421686,1.0252306810672,1.01144790286464,1.00000000010788,-4.82610278455502,-4.82437396114384,-4.8192506113485,-4.81069317384735,-4.79877811353765,-4.78356258148541,-4.76491569681138,-4.74309618285492,-4.71805862834901,-4.68983592896832,-4.65859662670989,-4.62433103301194,-4.58713451942273,-4.54722927227259,-4.5044361497249,-4.45924512614557,-4.41133596696986,-4.3611182927394,-4.30866204868766,-4.25386514394805,-4.197208584977,-4.13848862806843,-4.07788452674705,-4.01577206525218,-3.95190596137656,-3.88655439955076,-3.82002516892174,-3.75209205585311,-3.68302375740231,-3.61310011812782,-3.54212142772961,-3.47031559468905,-3.39795297588322,-3.32486903113951,-3.25122747454396,-3.17728504873102,-3.10293254245683,-3.02825605343451,-2.95348209468413,-2.87857612554822,-2.8035458550604,-2.72857257663444,-2.65369351546835,-2.57885847407837,-2.5042002371865,-2.42978612213215,-2.35555682439084,-2.28159152273939,-2.20795171663722,-2.13459921137551,-2.0615639264314,-1.98888040713457,-1.91653928682599,-1.84453127816662,-1.77285643521412,-1.70152981071493,-1.63050946189777,-1.5597660771329,-1.48933016206971,-1.41912455600885,-1.3491128084926,-1.27931965249019,-1.20962763635944,-1.14004136873303,-1.07052234725835,-1.0009564292916,-0.931377183718598,-0.861661127185715,-0.791791741681097,-0.721707148566504,-0.651338879877146,-0.580661524365737,-0.509606760047213,-0.438154289984224,-0.366257299711162,-0.29391050632927,-0.221096753547088,-0.147820917892285,-0.0741104555812349,0
70.1,32.4,37.8704588354545,-5.79822085380658e-24,0.0751708352389932,0.150182000232039,0.224884767055227,0.299115813538839,0.372703158985835,0.445554547912166,0.51746142773388,0.588294786569009,0.657964546856715,0.726251909074391,0.793116051352797,0.858397363598806,0.921911900699641,0.98375007064273,1.04347853017874,1.10141450627264,1.15714181333098,1.2106624644531,1.26213240887606,1.31102254990641,1.35775280187586,1.40214512913708,1.44376476069992,1.48323061679806,1.52018813590671,1.55426087223858,1.58621791171063,1.61560764851833,1.64201966039576,1.66642739281154,1.68831550458718,1.70710853772646,1.72411493339229,1.73876184869207,1.75009223355111,1.76020024248944,1.76824151962349,1.77188851701703,1.77293558844671,1.77362755715293,1.77390141591443,1.77168391524367,1.76551543357494,1.75766907381374,1.74905714760747,1.73784789583946,1.72495996885991,1.71102649024812,1.69511808857097,1.67771943764417,1.65930245929236,1.63931732074979,1.6180888458475,1.59598567218224,1.57264949879513,1.5483598032977,1.52339556259619,1.49751249530303,1.47100766194086,1.44405296140848,1.41651815603208,1.38874510980105,1.36073310684431,1.33256704182558,1.30453924348882,1.27656236038093,1.24896525292308,1.22176441425611,1.19516971616717,1.16934931604953,1.14442520857278,1.1206193770763,1.09808763391997,1.07698751615995,1.05757262788651,1.03996969022663,1.02438489385384,1.01100613655997,1.00000000011686,-4.84201395485364,-4.84027640628506,-4.83512722185056,-4.82652670672702,-4.81455182103086,-4.79926015528285,-4.7805203596613,-4.75859268919852,-4.73343176559546,-4.70507094522113,-4.67367993313465,-4.63924934222582,-4.60187537712706,-4.56178171604403,-4.51878871532549,-4.47338915800226,-4.42526165788766,-4.37481820176462,-4.32212949823388,-4.26709334031944,-4.21019336514133,-4.15122529465527,-4.09036950622041,-4.02800381291365,-3.96388220610085,-3.89827425749742,-3.83148934099205,-3.76330060615002,-3.69397796128668,-3.62380253973133,-3.55257413282646,-3.48052150015158,-3.40791602298247,-3.33459285400704,-3.26071613936551,-3.18654331725078,-3.11196511628636,-3.03706769296308,-2.9620778421046,-2.88696116371632,-2.81172522516386,-2.73655115381047,-2.66147628702208,-2.58645038139528,-2.51160561205595,-2.43700912024,-2.36260187568298,-2.28846206318652,-2.21465057782302,-2.14112984467664,-2.06792851963666,-1.99508010337402,-1.92257609338752,-1.85040575893643,-1.77856777548434,-1.70707817546995,-1.63589338773928,-1.5649826301454,-1.49437734460161,-1.42399850008555,-1.35380850330568,-1.28383264510877,-1.21395148066589,-1.14416930263889,-1.07444729104002,-1.0046699298781,-0.934870784443662,-0.864925950486765,-0.794818202860909,-0.724486170997328,-0.653861161381661,-0.582918407224198,-0.511590372473933,-0.439858050583395,-0.367675721678631,-0.295040920737164,-0.221938218181477,-0.148375516152201,-0.0743834807038122,0
70.1,32.5,37.6781160237572,3.33897285703892e-24,0.0753787707457437,0.150596667060519,0.225503843126439,0.299935755940573,0.373719148735256,0.446761107673716,0.518851558337963,0.589860586700513,0.659697537717457,0.728142066797936,0.79515320711904,0.860570301111248,0.924208212212573,0.986158296715657,1.0459840977201,1.1040056825313,1.15980385725171,1.21338107588093,1.26489492362732,1.31381232519639,1.36055727134528,1.40495055644782,1.44655410981024,1.48599299173987,1.52290968028702,1.55692476455927,1.58881550032264,1.61812579095602,1.64444153758182,1.66874788244031,1.69052288952513,1.70918456750015,1.72606139387712,1.74056899186344,1.75173519538817,1.76171743780342,1.76962051305648,1.77301877506813,1.7737845968678,1.77428162561393,1.77447542272392,1.7721744625651,1.76578627081158,1.75768555319721,1.74886119220168,1.73745795994713,1.7243783599909,1.71024674110188,1.6941460337504,1.67655887226256,1.65795443062227,1.63778803922713,1.61638437489719,1.59411131108985,1.57061337570723,1.54617068966976,1.52106255574478,1.49504638690939,1.46842057965067,1.44135795668335,1.41372939594151,1.38587917018643,1.35780698516807,1.32959964612353,1.30155249496711,1.27357754808139,1.24600850930417,1.21886135429382,1.1923497076549,1.16664348549443,1.14186638509917,1.11824310727346,1.09593142780526,1.07508880504279,1.05597324634453,1.03870971782597,1.02350489859594,1.01054685544455,1.00000000011378,-4.85826514427575,-4.85651864098293,-4.8513429424539,-4.84269821767463,-4.83066193636649,-4.81529214193301,-4.79645700562345,-4.77441835721833,-4.74913085541886,-4.72062833293057,-4.68908169216124,-4.65448185945908,-4.61692589847384,-4.57663902271014,-4.53344107789455,-4.48782773323106,-4.43947642545579,-4.38880157281563,-4.33587467140161,-4.28059339877706,-4.22344409357146,-4.16422193372713,-4.10310845145698,-4.04048354260097,-3.97610045700412,-3.91023018943267,-3.84318373941493,-3.77473360645629,-3.70515093927175,-3.63471819132103,-3.56323464570774,-3.49092993112887,-3.41807647546158,-3.34450911945578,-3.27039244729847,-3.19598460374873,-3.12117625889988,-3.04605362434697,-2.97084377423263,-2.89551245484437,-2.82006708498426,-2.74468860934038,-2.66941447881134,-2.59419440412277,-2.51915992013556,-2.44437798129587,-2.36978984480262,-2.29547265906843,-2.22148668826936,-2.14779500310266,-2.07442494589846,-2.00140893080452,-1.9287393532087,-1.85640398482395,-1.78440007003018,-1.71274465690163,-1.64139248828697,-1.57031125802975,-1.49953337573552,-1.42897787998933,-1.35860599431009,-1.28844358418615,-1.21836916015756,-1.1483866799072,-1.07845700726686,-1.00846323311788,-0.938438903425652,-0.868259734412508,-0.797907764626053,-0.727322197582592,-0.656434143484268,-0.585219536671862,-0.513611718227502,-0.441593061367526,-0.36911904150238,-0.296190168425253,-0.222792848746723,-0.14893816477533,-0.0746601272148777,0
70.1,32.6,37.4830916845005,9.33271104675829e-24,0.075591278883928,0.151020440683546,0.226136486021819,0.300773612192213,0.374757245807651,0.447993794125229,0.52027161284179,0.591459857652075,0.661467279045626,0.730071938625059,0.797232722471928,0.862787893147885,0.926551086698868,0.988614641845532,1.04853888727195,1.10664683059423,1.16251616966517,1.21614982015086,1.26770706249389,1.31665070584719,1.36340896928479,1.40780143469639,1.44938661401609,1.48879594299271,1.52566882229272,1.55962276447201,1.59144352575751,1.62067032279155,1.64688523005529,1.67108560644621,1.6927425876989,1.71126734999064,1.72800948050137,1.74237230342373,1.75336780946275,1.76322316730465,1.77098523861445,1.77411819271887,1.77458728451223,1.77488556435301,1.77499985242757,1.77261241486737,1.76599669213457,1.75763310350156,1.74858967825473,1.7369858865104,1.72370807266715,1.70937193240816,1.69307271550624,1.67529101585712,1.65649327002555,1.63614002929157,1.6145558537691,1.59210787553614,1.56844348328881,1.54384349858471,1.51858759403017,1.49243488313537,1.46568519543169,1.43851232614598,1.41078826552762,1.38285986037679,1.35472721569402,1.32647912874165,1.29841414056648,1.27044351817136,1.24290611199563,1.21581727080669,1.18939457843289,1.16380975436438,1.13918824107983,1.11575755027292,1.09367748352475,1.0731052496233,1.05430354107969,1.03739527425829,1.02258751232212,1.01006843880223,1.00000000011062,-4.87488952706822,-4.87313381722186,-4.86793085924999,-4.85924068299125,-4.84714128354246,-4.8316911719058,-4.81275802942833,-4.79060530784786,-4.76518770726457,-4.73653955385121,-4.70483298494689,-4.67005925349517,-4.63231631057903,-4.5918309526016,-4.54842250496636,-4.50258960804883,-4.45400849353333,-4.40309608266059,-4.34992468543359,-4.2943918646277,-4.23698673809898,-4.17750392910162,-4.11612615872459,-4.05323546473834,-3.98858433883852,-3.92244523810504,-3.85513083259849,-3.78641295714038,-3.7165640328717,-3.64586786783767,-3.57412322598047,-3.5015606249613,-3.42845356370396,-3.35463656566986,-3.2802746597512,-3.20562670947399,-3.13058332808499,-3.05523077831835,-2.97979641105924,-2.90424612500844,-2.82858718285973,-2.75300032853873,-2.67752312800284,-2.60210524612796,-2.52687754399523,-2.45190677760612,-2.37713450605852,-2.30263679493092,-2.22847324848911,-2.15460761133854,-2.08106585745754,-2.00787926857725,-1.93504117497473,-1.86253779140122,-1.79036487355771,-1.71854052458508,-1.64701773810426,-1.57576262522919,-1.50480859770476,-1.4340726978732,-1.36351492175393,-1.29316172782321,-1.22288952584841,-1.15270191752667,-1.08255945237271,-1.0123438069933,-0.942088490553757,-0.871668886254777,-0.8010662644397,-0.730220476043815,-0.6590624680136,-0.587568938520499,-0.515674206998234,-0.443362124704141,-0.370589473569549,-0.29735990962338,-0.223661795200118,-0.149509560498036,-0.0749407058248262,0
70.1,32.7,37.2850763377446,-7.03824266009335e-24,0.0758088477333016,0.151454293305266,0.226784144447136,0.301631295880805,0.375819812879006,0.449255401124045,0.521724793430554,0.593096184180474,0.663277710667514,0.732045786911138,0.799359149541485,0.865054945493645,0.9289455437647,0.991124303139936,1.05114822665722,1.10934337259349,1.1652842201555,1.21897416961443,1.27057426203591,1.31954303967363,1.36631311776079,1.41070281859175,1.45226710658471,1.49164405322265,1.52846985215948,1.56235881601785,1.59410556762096,1.62324441930057,1.64935345261758,1.67344282055845,1.69497635857718,1.71335807827857,1.72995987894185,1.74417191966459,1.75498956624353,1.76471748715193,1.77233586975476,1.77518391377317,1.77533826290092,1.77543413956679,1.77547011893431,1.7729928896663,1.76614101925153,1.75750514989341,1.7482353059519,1.73642369578357,1.72294045896589,1.70839274585831,1.69188816426342,1.67390526582975,1.65490775768688,1.63436147848179,1.61259090506063,1.58996245257487,1.56612640620916,1.54136435184643,1.51595638058339,1.4896633129509,1.46278651962803,1.4355008222971,1.40767931926142,1.37967161568962,1.3514781900358,1.3231899220153,1.29510875914643,1.26714508651003,1.23964324000561,1.21261781671524,1.18629059025052,1.16083513068956,1.13637867219313,1.11315163837184,1.09131592680742,1.07102829607313,1.05255644688177,1.03602090844146,1.02162900642463,1.00956898880658,1.00000000010737,-4.8919259679852,-4.89016077366585,-4.88492973368061,-4.87619273545123,-4.86402831684323,-4.84849547268252,-4.82946138228428,-4.80719117142054,-4.7816395864182,-4.75284146579194,-4.72097022325755,-4.68601745281477,-4.64808202430501,-4.60739236952305,-4.56376728280117,-4.5177084694627,-4.46889092521236,-4.41773415320689,-4.36431130647623,-4.30851983370865,-4.25085171775769,-4.19110101534238,-4.12945167397034,-4.06628793865492,-4.00136152451382,-3.93494639430378,-3.86735693819417,-3.79836431009993,-3.72824223899795,-3.65727592560459,-3.58526360255563,-3.51243669846808,-3.43906981038933,-3.36499713849259,-3.29038416381673,-3.21549048225787,-3.14020665199288,-3.06461898258989,-2.98895509899636,-2.91318105905708,-2.83730396105161,-2.76150432834417,-2.68581984366733,-2.61020012603487,-2.53477532589811,-2.45961198802426,-2.38465198929004,-2.30997026126599,-2.23562571635646,-2.16158280427396,-2.08786607019361,-2.01450561280804,-1.94149573812103,-1.86882103831764,-1.79647571683006,-1.72447897539185,-1.65278198857099,-1.58134921989208,-1.51021512122934,-1.43929466604757,-1.36854657391211,-1.29799791648964,-1.22752294113443,-1.15712487019696,-1.08676394123403,-1.016320393857,-0.945827680897973,-0.875160905133012,-0.804300533611926,-0.733187146654974,-0.661751565445745,-0.58997132177266,-0.517781826443029,-0.445168517456362,-0.37208960687492,-0.298552085266027,-0.224546401939135,-0.150090517980998,-0.0752255799544324,0
70.1,32.8,37.0837038082245,1.41241386831177e-23,0.0760320556129502,0.151899376877732,0.227448534956345,0.302511074394964,0.376909649462469,0.45054923909161,0.523214894357867,0.594773813855847,0.665133500885912,0.734068662137285,0.801537882179718,0.867377152575394,0.931397531215016,0.993693438748657,1.05381842893242,1.11210173335738,1.16811448979765,1.22186060864452,1.27350296423551,1.32249566350782,1.36927590461329,1.41366069767071,1.45520131463881,1.49454275260094,1.53131785352167,1.56513759254375,1.59680586740712,1.62585184280465,1.65184942180216,1.67582219738584,1.69722628664147,1.71545816539761,1.73191340230476,1.74596800310348,1.75659542999901,1.76613268454954,1.7735688410452,1.7762322607042,1.7761903097,1.77607883937178,1.77589995173107,1.77320935208326,1.76614671711742,1.75728959556513,1.74778942123966,1.73576192715003,1.72206526500623,1.70729813254563,1.69058055875159,1.67238905011278,1.65318458950855,1.63243837977157,1.61047485164671,1.58765972984146,1.56364623615987,1.53871679206999,1.51315196137395,1.4867142784556,1.45970677637917,1.43230536346166,1.40438424060758,1.37629597841462,1.34804139885099,1.31971356519503,1.2916180642643,1.26366424826424,1.23620232003533,1.20924598158974,1.18302145577307,1.15770421323022,1.13342333097363,1.11041225429503,1.08883505666961,1.06884780897603,1.0507235938158,1.03458016415634,1.02062496537121,1.00904625894923,1.00000000010403,-4.90942049821885,-4.90764551059575,-4.9023854745345,-4.89360013139946,-4.88136858114038,-4.8657503204198,-4.84661201302083,-4.82422051659361,-4.79853062902743,-4.76957772211955,-4.73753653198368,-4.70239900970459,-4.664264978654,-4.62336456430882,-4.57951601794077,-4.53322421399741,-4.48416287777633,-4.43275418203108,-4.37907215512456,-4.32301413239162,-4.26507505699783,-4.20504840588986,-4.14311939470847,-4.07967454830489,-4.01446478465585,-3.94776562041863,-3.87989322099965,-3.81061804128846,-3.74021515752002,-3.66897120547219,-3.59668387287853,-3.52358552384855,-3.44995188375253,-3.37561682270363,-3.30074628226015,-3.22560060595813,-3.15007029878912,-3.07424171244905,-2.99834274314953,-2.92233961531949,-2.84623925361644,-2.77022193901952,-2.69432547297926,-2.6184994285937,-2.54287320488244,-2.46751312124562,-2.39236138992965,-2.31749175171595,-2.24296239171409,-2.1687384993864,-2.09484312393892,-2.02130512479416,-1.94811982907376,-1.87527013344538,-1.80274861836681,-1.73057563255049,-1.65870045385706,-1.58708582607231,-1.51576728339326,-1.444657649723,-1.37371431370285,-1.30296498259352,-1.2322816731888,-1.16166720232827,-1.09108149857726,-1.02040334000114,-0.949666101110888,-0.878744664156189,-0.807618654029796,-0.736229472696513,-0.664507858427702,-0.592432254836992,-0.519939291184948,-0.447016113251154,-0.373622501517724,-0.299768989288253,-0.225448257885932,-0.150682000200509,-0.0755151793335927,0
70.1,32.9,36.8785353299522,1.17709947831039e-23,0.0762615964123478,0.152357073558135,0.228131717140098,0.303415668242704,0.378030114537361,0.451879280025918,0.524746468157582,0.596497843138285,0.667040250996436,0.736146624179874,0.803775392285885,0.869761346970495,0.933914185680239,0.996329437725608,1.05655706905763,1.11492962200127,1.17101475523694,1.22481691788524,1.27650089891669,1.32551618103666,1.37230475479273,1.41668225897202,1.45819611035204,1.49749855701348,1.53421892645696,1.56796470177484,1.59954951467185,1.62849710785564,1.65437699712077,1.67822694388354,1.69949487308386,1.71756930653824,1.73387102765237,1.74776075071431,1.75818451907561,1.76746651038926,1.7746808410816,1.77725974508332,1.77713166072267,1.77679931563677,1.77628015986302,1.77326937244086,1.7660151844369,1.75697769973314,1.74724163576158,1.73498922348502,1.72107018021738,1.7060748271868,1.68913570616824,1.67072727420581,1.65130779184458,1.63035391527026,1.60819007078416,1.58518132159375,1.56098387155297,1.53588105810275,1.51015397867181,1.48356688870304,1.45642462072955,1.42890423738652,1.40088103524462,1.37271078484008,1.34439461664459,1.3160278914832,1.28792009907715,1.25997938540588,1.23256225330341,1.20568134357778,1.17956762276247,1.15439851508617,1.13030499725577,1.10752365613901,1.08622083314227,1.06655162783585,1.04879494157436,1.03306529861601,1.01957009444924,1.00849755671271,1.00000000010058,-4.92742832407403,-4.92564319723172,-4.92035314126757,-4.91151774740274,-4.89921669929279,-4.88351001559435,-4.86426382941358,-4.84174679504084,-4.81591376787242,-4.78680067640656,-4.75458363066552,-4.71925495672835,-4.68091547040353,-4.63979705609514,-4.59571740853523,-4.54918468794928,-4.49987131060022,-4.44820221702811,-4.39425234706217,-4.33791892345683,-4.27969995645552,-4.21938832832598,-4.15717056956325,-4.09343556619062,-4.02793341591808,-3.96094124336141,-3.89277705095596,-3.82321057416962,-3.75251828073535,-3.68098828905149,-3.60841772660957,-3.53503992060647,-3.46113175868608,-3.38652677319953,-3.31139137571885,-3.23598667469564,-3.16020312394709,-3.08412711211203,-3.00798680373259,-2.9317485981124,-2.85541923599649,-2.77917873173027,-2.70306500769823,-2.62702759097739,-2.55119508361303,-2.47563356389495,-2.40028559908268,-2.32522367565458,-2.2505052118119,-2.17609617554541,-2.10201804485909,-2.02829837693427,-1.95493357087352,-1.8819047460449,-1.80920278067339,-1.73684922467778,-1.6647913721449,-1.59299016620794,-1.52148227063038,-1.45017826939804,-1.37903415912635,-1.30807830771673,-1.23718042545848,-1.16634289413558,-1.09552533704161,-1.02460504399266,-0.953615286226106,-0.882430794226409,-0.811030307345592,-0.739356153882473,-0.66733903855744,-0.594958405152522,-0.522152245414072,-0.448909548722015,-0.375191819898493,-0.301013366917551,-0.226369264582983,-0.151285159772535,-0.0758100184949874,0
70.1,33,36.6690374101009,-1.26564347274219e-23,0.0764983148767414,0.152829065994207,0.228836198361228,0.304348389398606,0.379185297368582,0.453250359501055,0.526325057174391,0.598274476580695,0.669004780177963,0.738287050539589,0.806079559009979,0.872215846976795,0.936504195676463,0.999041295956697,1.05937336931142,1.11783642420103,1.17399448443349,1.22785257023787,1.27957747718687,1.32861384986484,1.3754087083726,1.4197762529872,1.46125986091473,1.50051939994253,1.53718049824837,1.57084697154541,1.60234270644309,1.63118571141313,1.65694087789739,1.68066096507134,1.70178516363351,1.71969356579029,1.73583394706264,1.74955040560168,1.75975948659224,1.76877327935895,1.77575519429584,1.77824560438635,1.7780217268436,1.77745285752078,1.7765861025623,1.77325242018399,1.76579400616723,1.75656181393616,1.74657929746877,1.73409175220023,1.71994020948013,1.70470667142855,1.68753631802788,1.66890155086502,1.64925790617605,1.62808759765142,1.6057150942962,1.58250482978642,1.55811604188253,1.53283307555119,1.50693763096959,1.48019569225229,1.45291404788377,1.42527099166368,1.39714290702421,1.36888903258202,1.34051076600263,1.31210589538457,1.28398811466466,1.2560641625974,1.22869733838451,1.20189902724191,1.17590527688492,1.15089552146919,1.12700270123237,1.10446667638318,1.08345616379389,1.06412494938885,1.04675827025445,1.03146689060774,1.01845795209761,1.0079196081829,1.00000000009701,-4.9460166243273,-4.94422096720885,-4.93889973390401,-4.9300123608627,-4.91763913987464,-4.90184063435792,-4.88248242959441,-4.85983504969744,-4.83385341425538,-4.80457403490116,-4.77217445375753,-4.7366473920951,-4.69809470209761,-4.65675010080621,-4.61243071111986,-4.56564811088357,-4.51607336358447,-4.46413428853124,-4.40990677781133,-4.35328794241887,-4.29477898038235,-4.23417216234998,-4.17165538648832,-4.10761999196766,-4.04181522998323,-3.97451989427274,-3.90605389420759,-3.83618622266192,-3.76519478897656,-3.69336924802579,-3.62050614959228,-3.54683981528383,-3.47264833354161,-3.39776489011594,-3.32235637745752,-3.24668468865857,-3.17064022852289,-3.09430941686761,-3.01792068347461,-2.94144061184658,-2.86487574720767,-2.7884058100742,-2.71206884631498,-2.63581433681551,-2.55977003533374,-2.48400176134729,-2.40845245927033,-2.33319328956204,-2.25828085881036,-2.18368195735296,-2.10941640692426,-2.03551039127883,-1.96196143903463,-1.88874879970758,-1.81586155960106,-1.74332253119058,-1.67107692624241,-1.59908379563196,-1.52738098608892,-1.4558767395368,-1.38452559137208,-1.31335659840356,-1.24223707899447,-1.17116894619193,-1.10011152268507,-1.02894058077031,-0.957689259825741,-0.886232218248713,-0.81454726097468,-0.742577762555335,-0.670254451548621,-0.597557872622083,-0.524427544783233,-0.450854454801837,-0.376802009245097,-0.302288551419067,-0.227311730931513,-0.151901396450089,-0.0761107225099443,0
