-2.72652029210335e-23,-1.23715236929011
0.0218262174071741,-1.23682223320477
0.0436325770771009,-1.23584348998047
0.0654005525762676,-1.23420742946856
0.0871097558178579,-1.23192673877759
0.108738717502817,-1.22900967243466
0.130275626541573,-1.22542784593082
0.151694259753121,-1.22122663687973
0.172978332300109,-1.21639263446433
0.194115379348558,-1.21092679347923
0.215078523039093,-1.20485546316518
0.235860364910272,-1.19817033175956
0.256441095636587,-1.19088280292978
0.276796618655424,-1.18302815663944
0.296934479062936,-1.17456429093507
0.316804728839444,-1.16557755310958
0.336436201064015,-1.15599779351645
0.355784031316686,-1.14589590883818
0.374842347496792,-1.13527658733726
0.393623026062058,-1.12411144701521
0.412073639644975,-1.11248559020047
0.43022399801965,-1.10035000524509
0.448057221794098,-1.08773160619276
0.465533462304458,-1.07469578309453
0.482693093722055,-1.06118511791825
0.499509909049675,-1.04724527416998
0.515953344162466,-1.03292951856506
0.532065822401753,-1.0181841017048
0.547822173853027,-1.00305664878819
0.563196175464593,-0.987596707101101
0.57822977244028,-0.971755700080515
0.592904349523851,-0.955575279762477
0.607195421180614,-0.939105643570686
0.621141599979424,-0.922305082294222
0.634734207456263,-0.905204413368186
0.647951110394993,-0.887854387025757
0.66082316054352,-0.870224540503574
0.673353393508524,-0.852331303485026
0.685524618827054,-0.834223105100046
0.697356170202964,-0.815885963710055
0.708862131353054,-0.797319969756758
0.720032555868969,-0.778568251545338
0.7308758924217,-0.759635236756029
0.741412699068287,-0.740506278972204
0.751640779336258,-0.721218722773869
0.761564496534517,-0.701788411272968
0.771202391375477,-0.682194991382472
0.780560424391804,-0.662468498484621
0.789644603281196,-0.642629464951076
0.798466612702041,-0.622658413656051
0.807039253535895,-0.602578188469954
0.815373201405955,-0.582409547989958
0.823472485736925,-0.562136421186209
0.831354757849289,-0.541776329090006
0.839035768701485,-0.521347681637146
0.846513055861517,-0.500837739234924
0.853808375632262,-0.480261322431159
0.860940342040838,-0.459632854104885
0.867902027628451,-0.438942426194213
0.874720655313976,-0.418204378558222
0.881411687755063,-0.39742737224125
0.887969141723634,-0.376605477336145
0.894427297904314,-0.355753368056429
0.900786491708453,-0.334871259398795
0.907056681187876,-0.313961421858127
0.913268160278954,-0.293034773570009
0.919410902001588,-0.272087519015122
0.925517062304446,-0.251129591655398
0.931588141249355,-0.230161570750385
0.937640832942795,-0.209188165305013
0.943690862855561,-0.188214026507424
0.949745534083799,-0.167241242087236
0.95582327459579,-0.146275103804364
0.961933199003733,-0.125318382770669
0.968089013243359,-0.104375015852365
0.974304374525216,-0.0834493385317984
0.980590236881752,-0.0625447021982486
0.986960137069948,-0.0416654942365999
0.993425902623298,-0.0208158000431759
0.999999999877117,0
0,0
